stay_length,lead_time,adr,hotel,is_canceled,is_repeated_guest,arrival_date_month,is_parking_required
4,6,110.5,City Hotel,0,0,December,0
3,232,157.5,City Hotel,0,0,May,0
5,79,104.76,Resort Hotel,0,0,December,0
4,2,90.0,City Hotel,0,0,August,0
1,3,95.0,City Hotel,0,0,March,0
8,111,40.85,Resort Hotel,0,0,October,0
3,244,140.0,Resort Hotel,1,0,September,0
2,11,74.8,City Hotel,0,0,March,0
14,248,72.91,Resort Hotel,0,0,June,0
4,45,12.5,Resort Hotel,0,0,March,0
3,383,48.0,Resort Hotel,0,0,October,0
3,172,180.0,Resort Hotel,1,0,June,0
4,233,106.65,City Hotel,0,0,August,0
1,11,68.03,Resort Hotel,0,0,November,0
4,70,126.9,City Hotel,0,0,June,0
4,5,167.75,Resort Hotel,0,0,September,0
2,64,212.8,City Hotel,1,0,August,0
2,8,124.0,City Hotel,0,0,September,0
2,17,114.5,City Hotel,0,0,August,0
6,327,88.0,City Hotel,0,0,September,0
2,68,100.0,City Hotel,0,0,April,0
5,47,174.8,Resort Hotel,0,0,June,1
1,8,31.0,Resort Hotel,0,1,February,1
4,13,172.15,Resort Hotel,0,0,July,0
6,57,83.33,Resort Hotel,0,0,March,0
4,48,185.0,City Hotel,0,0,July,0
4,34,135.45,City Hotel,0,0,April,0
3,186,112.0,City Hotel,1,0,August,0
3,48,29.11,Resort Hotel,0,0,January,0
1,51,158.0,City Hotel,1,0,May,0
2,29,94.5,Resort Hotel,0,0,May,0
5,30,251.0,Resort Hotel,0,0,August,1
2,3,42.0,Resort Hotel,0,0,October,1
2,64,81.0,City Hotel,1,0,March,0
3,104,129.33,City Hotel,0,0,August,0
3,102,59.5,City Hotel,1,0,November,0
4,107,75.14,City Hotel,0,0,October,0
1,74,36.45,Resort Hotel,1,0,November,0
3,6,54.0,Resort Hotel,0,0,October,1
1,107,126.0,City Hotel,1,0,June,0
1,13,100.0,City Hotel,0,0,September,0
4,49,81.0,Resort Hotel,1,0,March,0
2,220,126.9,City Hotel,0,0,September,0
7,113,154.38,Resort Hotel,1,0,August,0
3,26,118.2,Resort Hotel,0,0,May,1
3,2,244.8,City Hotel,0,0,April,0
7,44,148.57,Resort Hotel,0,0,April,0
3,216,92.4,City Hotel,1,0,June,0
7,91,144.53,Resort Hotel,1,0,August,0
2,2,30.0,Resort Hotel,0,0,March,0
4,2,74.8,City Hotel,0,0,March,0
1,78,72.72,City Hotel,0,0,April,0
3,15,150.0,City Hotel,1,0,May,0
3,56,43.0,Resort Hotel,1,0,February,0
2,8,129.5,City Hotel,0,0,August,0
3,166,118.8,City Hotel,0,0,October,0
3,180,89.1,City Hotel,0,0,July,0
2,48,125.1,City Hotel,0,0,August,0
2,103,189.0,City Hotel,0,0,May,0
3,21,72.0,City Hotel,0,0,February,0
3,50,115.2,City Hotel,1,0,August,0
2,51,142.2,City Hotel,0,0,March,0
3,15,40.4,Resort Hotel,0,0,November,0
1,6,118.0,City Hotel,0,0,August,0
3,247,110.0,City Hotel,1,0,October,0
7,174,182.86,Resort Hotel,1,0,July,0
1,1,155.0,Resort Hotel,0,0,July,0
4,139,234.0,Resort Hotel,0,0,July,1
3,6,162.0,Resort Hotel,0,0,September,1
6,180,159.5,Resort Hotel,0,0,August,0
10,243,112.5,City Hotel,1,0,August,0
4,92,40.5,Resort Hotel,0,0,October,0
1,1,36.96,Resort Hotel,0,0,December,0
1,30,65.0,Resort Hotel,1,0,April,0
7,232,57.34,Resort Hotel,0,0,May,0
2,4,245.0,City Hotel,0,0,June,0
1,2,35.0,Resort Hotel,0,1,January,0
12,46,96.91,City Hotel,1,0,January,0
4,15,98.75,City Hotel,0,0,November,0
4,285,110.0,City Hotel,1,0,June,0
7,118,42.0,Resort Hotel,0,0,May,0
2,22,38.7,Resort Hotel,1,0,November,0
10,45,101.8,Resort Hotel,0,0,May,0
3,71,46.0,Resort Hotel,0,0,December,0
2,226,76.5,City Hotel,0,0,July,0
7,55,74.8,City Hotel,1,0,November,0
4,84,120.0,City Hotel,0,0,July,0
5,207,97.02,City Hotel,1,0,August,0
5,62,72.75,City Hotel,1,0,March,0
6,251,83.2,Resort Hotel,0,0,May,1
1,1,97.0,City Hotel,0,0,December,1
4,84,171.0,City Hotel,0,0,April,0
14,167,45.9,Resort Hotel,0,0,September,0
3,8,95.0,City Hotel,0,0,December,0
1,8,89.0,City Hotel,0,0,May,0
1,5,54.9,Resort Hotel,0,0,October,0
1,44,82.44,City Hotel,1,0,November,0
4,27,54.71,City Hotel,0,0,December,0
3,36,123.97,City Hotel,1,0,September,0
9,140,76.5,Resort Hotel,0,0,June,0
2,34,109.0,City Hotel,1,0,October,0
2,7,91.0,City Hotel,0,0,May,0
8,78,164.25,City Hotel,1,0,May,0
7,38,52.85,Resort Hotel,0,0,April,0
2,75,144.0,City Hotel,1,0,May,0
4,199,75.0,City Hotel,0,0,April,0
2,22,133.0,City Hotel,0,0,September,0
1,5,99.0,City Hotel,0,0,May,0
2,4,84.0,City Hotel,0,0,January,1
3,3,155.68,City Hotel,0,0,September,0
1,33,120.6,City Hotel,0,0,October,0
3,25,68.0,Resort Hotel,0,0,October,0
3,179,112.5,City Hotel,0,0,August,0
1,6,50.0,Resort Hotel,0,0,April,0
3,58,129.6,City Hotel,0,0,May,0
3,100,93.3,City Hotel,1,0,March,0
3,131,288.0,Resort Hotel,1,0,July,0
1,12,58.0,Resort Hotel,0,0,February,0
3,179,96.3,City Hotel,0,0,July,0
2,7,140.0,City Hotel,1,0,August,0
4,76,88.4,City Hotel,0,0,February,0
14,157,135.15,Resort Hotel,1,0,August,0
1,33,113.0,City Hotel,0,0,November,0
4,37,54.0,Resort Hotel,0,0,November,0
3,124,96.3,City Hotel,0,0,June,0
2,34,109.0,City Hotel,0,0,October,0
8,204,250.5,Resort Hotel,0,0,August,1
2,1,77.0,City Hotel,0,0,October,0
5,87,50.0,Resort Hotel,0,0,April,0
5,13,45.0,City Hotel,0,0,September,0
3,212,107.1,City Hotel,0,0,July,0
4,1,105.0,City Hotel,0,0,March,0
3,128,142.25,City Hotel,0,0,June,0
5,17,112.57,City Hotel,0,0,November,0
11,237,120.6,City Hotel,1,0,July,0
1,4,121.0,City Hotel,1,0,June,0
4,35,73.8,Resort Hotel,0,0,November,0
6,20,88.0,Resort Hotel,1,0,January,0
7,75,55.43,Resort Hotel,0,0,September,0
2,131,63.0,Resort Hotel,0,0,October,0
4,74,117.3,City Hotel,1,0,March,0
2,43,117.9,City Hotel,1,0,July,0
5,98,74.8,City Hotel,1,0,March,0
3,117,80.1,City Hotel,0,0,July,0
2,2,35.0,Resort Hotel,0,1,January,0
5,188,87.55,City Hotel,0,0,July,0
5,37,146.95,Resort Hotel,0,0,July,0
3,49,111.0,City Hotel,0,0,October,0
5,224,52.0,Resort Hotel,0,0,May,1
2,35,107.1,City Hotel,0,0,June,0
2,88,270.0,Resort Hotel,1,0,August,0
1,125,132.3,City Hotel,0,0,October,0
4,49,71.0,City Hotel,0,0,December,0
9,166,118.0,Resort Hotel,1,0,June,0
3,47,62.0,City Hotel,0,0,December,0
1,152,80.0,Resort Hotel,0,0,June,0
5,35,68.0,City Hotel,0,0,March,0
3,70,140.0,City Hotel,0,0,August,0
7,41,69.29,City Hotel,1,0,December,0
3,16,93.0,City Hotel,0,0,February,0
3,95,151.2,City Hotel,0,0,October,0
1,68,97.71,City Hotel,0,0,May,0
1,69,149.4,City Hotel,1,0,September,0
1,1,65.0,City Hotel,0,1,November,0
4,27,63.42,City Hotel,0,0,February,0
1,3,66.0,City Hotel,1,1,February,0
2,57,179.0,City Hotel,0,0,June,1
1,1,55.0,Resort Hotel,0,0,October,1
3,147,118.8,City Hotel,1,0,August,0
1,275,67.15,City Hotel,0,0,January,0
2,4,118.0,Resort Hotel,0,0,September,0
7,170,110.0,City Hotel,0,0,July,0
5,269,70.0,City Hotel,1,0,December,0
8,199,210.0,Resort Hotel,1,0,July,0
1,2,100.0,City Hotel,0,0,January,0
2,7,48.0,Resort Hotel,0,0,January,0
4,100,132.18,City Hotel,1,0,May,0
4,33,240.37,Resort Hotel,0,0,August,1
3,191,89.17,Resort Hotel,0,0,May,1
4,32,109.58,City Hotel,0,0,October,0
7,542,70.0,Resort Hotel,0,0,September,0
3,31,68.0,Resort Hotel,1,0,April,0
3,169,110.0,Resort Hotel,1,0,June,0
2,141,163.8,City Hotel,0,0,September,0
4,159,99.85,Resort Hotel,0,0,June,1
1,1,76.0,City Hotel,0,0,January,0
1,20,67.0,City Hotel,1,1,July,0
4,10,41.0,Resort Hotel,0,0,February,0
4,1,96.0,City Hotel,0,0,August,0
3,105,89.1,City Hotel,1,0,May,0
3,272,73.0,Resort Hotel,0,0,September,0
3,112,105.3,City Hotel,0,0,July,0
4,76,42.0,Resort Hotel,1,0,February,0
4,105,85.0,City Hotel,1,0,December,0
2,59,80.0,City Hotel,1,0,January,0
1,4,114.73,City Hotel,0,0,May,0
9,191,189.2,Resort Hotel,0,0,July,0
3,76,12.0,City Hotel,1,0,August,0
3,116,37.8,Resort Hotel,0,0,January,0
5,8,102.0,City Hotel,0,0,February,0
5,129,100.8,City Hotel,0,0,March,0
3,118,99.3,City Hotel,1,0,April,0
4,165,96.9,City Hotel,0,0,March,0
2,65,262.5,Resort Hotel,1,0,June,0
1,20,150.0,City Hotel,0,0,May,0
5,21,155.0,Resort Hotel,1,0,June,0
3,87,105.4,City Hotel,0,0,October,0
3,2,187.33,Resort Hotel,0,0,April,1
3,71,81.6,Resort Hotel,0,0,September,1
4,175,134.0,Resort Hotel,0,0,August,0
2,13,136.0,Resort Hotel,0,0,September,1
7,127,37.29,Resort Hotel,0,0,December,0
1,6,135.0,Resort Hotel,0,0,October,0
5,142,103.0,City Hotel,1,0,April,0
4,116,87.08,City Hotel,0,0,October,0
3,24,100.0,City Hotel,0,0,March,0
2,55,168.3,City Hotel,0,0,September,0
7,144,133.69,City Hotel,1,0,July,0
3,107,180.0,City Hotel,0,0,May,0
4,107,184.5,Resort Hotel,0,0,August,0
4,4,38.0,Resort Hotel,0,0,January,0
1,2,102.0,City Hotel,0,0,February,1
4,1,131.0,Resort Hotel,0,0,July,1
3,108,190.8,City Hotel,0,0,October,0
1,4,77.0,City Hotel,0,0,January,0
3,107,118.8,City Hotel,1,0,September,0
3,88,80.75,City Hotel,0,0,May,0
4,14,74.8,City Hotel,1,0,March,0
6,13,88.4,City Hotel,0,0,December,0
1,3,35.0,Resort Hotel,0,0,January,0
1,21,48.0,Resort Hotel,1,0,February,0
3,57,37.8,Resort Hotel,0,0,November,0
4,104,135.0,City Hotel,0,0,July,0
3,71,125.46,City Hotel,0,0,August,0
9,69,231.76,Resort Hotel,0,0,August,0
6,82,146.7,City Hotel,0,0,July,0
5,3,149.0,Resort Hotel,0,0,March,1
3,87,125.33,Resort Hotel,0,0,May,0
1,1,107.0,City Hotel,0,0,February,1
3,49,75.05,City Hotel,0,0,December,0
7,122,230.0,Resort Hotel,1,0,August,0
4,10,107.0,City Hotel,1,0,October,0
2,168,166.5,City Hotel,0,0,April,0
3,36,97.92,City Hotel,0,0,October,0
7,140,37.44,Resort Hotel,1,0,February,0
2,33,70.0,City Hotel,0,0,September,0
2,21,114.0,Resort Hotel,1,0,April,0
2,81,96.3,City Hotel,1,0,April,0
4,91,68.0,Resort Hotel,1,0,April,0
1,1,95.0,City Hotel,0,1,August,0
1,18,75.0,Resort Hotel,0,0,November,0
4,31,77.23,City Hotel,0,0,March,0
2,39,88.0,City Hotel,1,0,December,0
2,41,140.4,City Hotel,1,0,March,0
4,33,57.6,City Hotel,0,0,December,0
2,80,53.97,City Hotel,0,0,March,0
4,96,99.0,City Hotel,0,0,April,0
3,68,48.0,Resort Hotel,0,0,May,0
3,9,139.67,Resort Hotel,0,0,October,0
4,24,97.75,Resort Hotel,0,0,October,0
3,30,170.33,City Hotel,0,0,January,0
3,1,75.0,City Hotel,0,0,June,0
2,3,95.0,City Hotel,1,0,June,0
4,23,140.0,Resort Hotel,0,0,June,0
4,4,128.0,City Hotel,0,0,August,0
2,61,91.6,City Hotel,0,0,December,0
3,71,80.0,City Hotel,1,0,May,0
4,22,159.7,City Hotel,1,0,January,0
2,67,160.0,Resort Hotel,1,0,July,0
4,90,142.2,City Hotel,0,0,August,0
1,8,120.0,City Hotel,1,0,September,0
4,3,158.5,City Hotel,0,0,June,0
3,37,112.2,City Hotel,1,0,March,0
1,47,52.0,Resort Hotel,1,0,October,0
1,2,48.0,Resort Hotel,0,0,January,0
3,43,107.1,City Hotel,0,0,July,0
3,1,100.0,City Hotel,0,0,February,0
1,1,70.4,City Hotel,0,0,March,0
3,226,105.0,City Hotel,1,0,December,0
3,57,90.67,City Hotel,0,0,June,0
3,109,129.6,City Hotel,0,0,September,0
14,205,55.8,Resort Hotel,0,0,March,0
2,1,95.0,City Hotel,1,0,November,0
1,180,97.54,City Hotel,0,0,August,0
5,69,193.6,Resort Hotel,1,0,July,0
4,265,120.6,City Hotel,0,0,July,0
2,13,139.0,City Hotel,0,0,July,0
1,175,76.5,City Hotel,0,0,August,0
3,10,162.33,City Hotel,0,0,September,0
1,23,100.0,Resort Hotel,0,1,December,0
7,23,87.0,Resort Hotel,0,0,March,1
1,1,168.0,Resort Hotel,0,0,June,1
1,53,118.0,Resort Hotel,1,0,April,0
7,218,135.9,Resort Hotel,0,0,August,0
5,307,158.4,City Hotel,0,0,August,0
2,1,131.0,City Hotel,0,0,July,0
10,181,66.6,Resort Hotel,0,0,June,0
14,324,134.85,Resort Hotel,0,0,August,0
4,26,239.0,Resort Hotel,0,0,July,0
1,7,48.0,Resort Hotel,0,0,November,1
1,2,43.0,Resort Hotel,0,0,January,0
3,4,156.67,City Hotel,0,0,April,0
8,73,203.75,Resort Hotel,0,0,July,1
4,83,124.65,City Hotel,0,0,May,0
3,77,68.04,City Hotel,0,0,April,0
1,1,191.0,Resort Hotel,0,0,August,1
2,7,37.0,Resort Hotel,0,0,February,0
7,53,40.0,Resort Hotel,0,0,March,0
4,115,34.0,Resort Hotel,0,0,November,0
4,78,74.8,City Hotel,0,0,March,0
2,5,139.0,City Hotel,0,0,December,1
4,6,122.48,City Hotel,0,0,December,0
3,129,67.0,City Hotel,1,0,January,0
2,95,384.0,Resort Hotel,1,0,December,0
1,3,78.0,Resort Hotel,0,0,December,0
1,15,112.8,City Hotel,0,0,May,0
2,69,136.0,Resort Hotel,0,1,December,0
14,223,92.1,Resort Hotel,0,0,September,0
1,62,71.1,City Hotel,0,0,August,0
5,126,79.26,Resort Hotel,1,0,May,0
2,39,170.0,City Hotel,1,0,August,0
4,231,65.18,City Hotel,0,0,July,0
1,8,108.0,City Hotel,1,0,January,0
4,42,97.63,City Hotel,1,0,March,0
4,140,126.0,City Hotel,1,0,May,0
5,137,106.38,Resort Hotel,0,0,May,0
4,25,145.0,City Hotel,0,0,May,0
4,155,44.0,Resort Hotel,0,0,October,0
7,34,59.4,Resort Hotel,0,0,October,0
1,25,95.0,City Hotel,0,0,June,0
4,25,85.0,City Hotel,0,0,November,0
7,123,102.43,Resort Hotel,1,0,June,0
1,12,150.0,City Hotel,0,0,April,0
5,128,79.2,City Hotel,0,0,November,0
4,110,104.94,Resort Hotel,0,0,May,0
3,73,38.67,City Hotel,0,0,March,0
8,177,166.0,Resort Hotel,0,0,August,0
5,157,217.6,City Hotel,1,0,August,0
2,29,88.0,Resort Hotel,0,0,January,0
2,36,134.0,Resort Hotel,0,0,July,0
3,23,41.6,Resort Hotel,0,0,April,0
2,209,159.3,City Hotel,0,0,May,0
7,102,134.3,City Hotel,0,0,March,0
1,165,103.5,City Hotel,1,0,July,0
4,144,90.0,Resort Hotel,0,0,September,0
9,282,131.01,City Hotel,0,0,July,0
2,131,94.5,City Hotel,1,0,May,0
4,36,88.4,City Hotel,0,0,November,0
4,37,120.0,City Hotel,1,0,June,0
3,30,198.9,City Hotel,0,0,May,0
6,141,131.47,City Hotel,0,0,August,0
1,99,198.9,City Hotel,0,0,June,0
6,330,95.16,Resort Hotel,0,0,September,0
1,5,95.0,City Hotel,0,0,June,0
5,10,140.8,City Hotel,0,0,August,1
2,22,87.0,City Hotel,0,0,March,0
4,60,243.63,Resort Hotel,1,0,August,0
3,210,108.3,City Hotel,0,0,August,0
3,141,106.5,City Hotel,0,0,August,0
4,77,95.2,City Hotel,0,0,April,0
1,179,137.7,City Hotel,0,0,August,0
3,31,75.0,City Hotel,0,0,October,0
1,16,84.0,City Hotel,0,0,November,0
4,133,124.0,City Hotel,0,0,April,0
5,107,102.6,City Hotel,1,0,April,0
5,196,80.75,City Hotel,0,0,August,0
3,83,111.6,City Hotel,0,0,December,0
7,73,82.85,Resort Hotel,0,0,April,0
3,8,37.0,Resort Hotel,1,0,March,0
3,90,71.28,City Hotel,1,0,February,0
1,130,123.0,Resort Hotel,1,0,October,0
2,18,75.0,City Hotel,0,0,January,1
3,106,89.1,City Hotel,1,0,May,0
4,84,99.0,City Hotel,1,0,April,0
3,33,40.0,Resort Hotel,0,0,November,0
3,24,231.0,Resort Hotel,1,0,August,0
2,60,114.57,City Hotel,0,0,April,0
8,65,82.0,Resort Hotel,0,0,March,0
3,7,124.67,City Hotel,0,0,March,0
4,12,85.0,City Hotel,1,0,November,0
8,17,180.25,Resort Hotel,1,0,July,0
1,14,52.0,Resort Hotel,0,0,May,1
2,22,118.0,City Hotel,1,0,February,0
3,86,87.3,City Hotel,0,0,March,0
1,1,87.0,Resort Hotel,0,0,February,1
1,3,40.0,Resort Hotel,0,0,March,0
2,27,194.0,Resort Hotel,0,0,July,0
4,158,83.5,City Hotel,1,0,October,0
1,1,130.0,City Hotel,0,0,May,0
1,2,110.0,Resort Hotel,0,0,December,1
4,225,72.0,Resort Hotel,1,0,June,0
3,102,98.1,City Hotel,0,0,April,0
3,174,190.0,Resort Hotel,0,0,July,0
5,48,78.54,City Hotel,0,0,October,0
3,158,212.0,City Hotel,1,0,August,0
9,38,159.6,City Hotel,0,0,August,0
7,58,153.77,City Hotel,0,0,September,0
5,24,219.0,Resort Hotel,0,0,August,0
2,32,103.5,City Hotel,1,0,September,0
1,32,43.65,Resort Hotel,1,0,November,0
2,47,54.5,Resort Hotel,0,0,April,0
8,185,117.9,City Hotel,1,0,July,0
3,221,65.0,City Hotel,1,0,October,0
2,41,135.9,City Hotel,1,0,September,0
2,92,158.0,Resort Hotel,0,0,June,1
4,7,37.0,Resort Hotel,0,0,March,0
1,102,85.0,City Hotel,1,0,September,0
3,166,72.25,City Hotel,0,0,July,0
1,4,37.0,Resort Hotel,0,0,October,1
8,28,94.25,Resort Hotel,1,0,January,0
6,11,100.5,Resort Hotel,0,0,September,0
1,42,85.0,City Hotel,0,0,September,0
3,35,71.1,City Hotel,1,0,March,0
7,97,64.9,Resort Hotel,0,0,June,0
3,135,62.0,City Hotel,0,0,December,0
4,62,86.2,Resort Hotel,0,0,April,1
5,42,129.0,Resort Hotel,0,0,June,0
3,7,79.67,City Hotel,0,0,January,0
7,118,174.86,Resort Hotel,1,0,July,0
1,45,67.5,City Hotel,1,0,March,0
7,65,95.0,Resort Hotel,0,0,April,0
2,24,117.0,City Hotel,1,0,April,0
4,77,111.8,City Hotel,0,0,August,0
4,88,32.85,City Hotel,0,0,August,0
2,48,129.0,Resort Hotel,0,0,June,0
2,3,80.0,City Hotel,0,1,March,0
4,42,175.28,City Hotel,1,0,April,0
4,24,139.0,City Hotel,0,0,August,0
7,133,132.43,City Hotel,0,0,June,0
3,154,215.33,Resort Hotel,1,0,July,0
1,13,48.0,Resort Hotel,0,0,October,0
4,17,133.44,City Hotel,0,0,October,0
1,67,88.55,Resort Hotel,0,0,July,0
12,216,67.58,Resort Hotel,0,0,August,0
3,17,130.5,City Hotel,0,0,April,0
4,59,102.6,City Hotel,1,0,June,0
2,108,126.0,City Hotel,0,0,May,0
2,5,140.0,City Hotel,0,0,November,0
3,185,156.6,City Hotel,1,0,July,0
4,71,87.13,City Hotel,1,0,April,0
3,92,106.5,City Hotel,0,0,November,0
2,127,106.2,City Hotel,0,0,December,0
3,7,186.67,City Hotel,0,0,August,0
3,84,125.1,City Hotel,0,0,September,0
5,148,92.4,Resort Hotel,0,0,July,0
6,42,113.33,City Hotel,1,0,February,0
1,26,130.0,City Hotel,0,0,October,0
3,20,129.0,Resort Hotel,1,0,June,0
5,30,164.13,City Hotel,0,0,October,1
10,18,75.99,City Hotel,1,0,December,0
1,4,85.0,Resort Hotel,0,0,April,1
2,6,120.0,Resort Hotel,0,0,June,1
2,81,120.0,City Hotel,0,0,May,0
1,9,148.75,City Hotel,0,0,October,0
2,112,70.0,Resort Hotel,0,0,February,0
2,91,37.8,Resort Hotel,1,0,November,0
1,25,101.0,City Hotel,0,0,April,0
2,264,156.6,City Hotel,1,0,July,0
2,1,96.5,Resort Hotel,0,0,June,0
5,15,144.8,Resort Hotel,0,0,July,0
1,11,103.0,Resort Hotel,0,1,December,0
14,53,39.14,Resort Hotel,0,0,November,0
4,162,115.0,City Hotel,1,0,October,0
5,81,80.75,City Hotel,0,0,October,0
1,18,119.16,Resort Hotel,1,0,May,0
1,42,112.59,City Hotel,0,0,September,0
2,84,128.78,City Hotel,0,0,May,0
4,290,60.0,City Hotel,1,0,August,0
2,24,48.0,Resort Hotel,1,0,January,0
1,6,94.4,City Hotel,1,0,March,0
2,21,236.0,Resort Hotel,0,0,August,0
4,15,68.0,Resort Hotel,0,0,March,0
7,542,68.0,Resort Hotel,0,0,September,0
4,64,109.0,Resort Hotel,0,0,September,0
4,35,199.0,City Hotel,0,0,November,0
2,16,160.0,City Hotel,0,0,July,0
2,68,118.8,City Hotel,0,0,April,0
2,107,178.2,City Hotel,0,0,June,1
4,92,52.2,Resort Hotel,1,0,April,0
3,119,109.0,City Hotel,0,0,October,0
1,21,129.0,City Hotel,1,0,March,0
5,163,262.0,Resort Hotel,0,0,July,1
1,2,31.0,Resort Hotel,0,0,November,1
4,5,76.58,City Hotel,0,0,November,0
4,158,116.5,Resort Hotel,1,0,July,0
4,138,68.0,Resort Hotel,1,0,October,0
14,218,91.55,Resort Hotel,1,0,August,0
4,79,125.1,City Hotel,0,0,April,0
7,197,82.45,City Hotel,0,0,August,0
6,133,85.5,City Hotel,0,0,May,0
5,41,75.0,City Hotel,0,0,November,0
4,153,134.3,City Hotel,0,0,July,0
1,6,99.0,City Hotel,0,0,June,0
10,180,196.52,Resort Hotel,0,0,August,0
3,14,68.85,City Hotel,0,0,January,0
5,36,56.0,Resort Hotel,0,0,February,0
2,22,95.0,Resort Hotel,0,0,April,0
4,180,48.0,Resort Hotel,1,0,October,0
5,27,137.76,City Hotel,1,0,June,0
1,172,75.6,City Hotel,0,0,July,0
2,128,126.0,City Hotel,0,0,May,0
4,19,52.5,City Hotel,0,0,November,0
3,9,120.0,City Hotel,0,0,January,0
2,317,72.0,Resort Hotel,1,0,December,0
8,44,55.8,Resort Hotel,1,0,November,0
2,80,44.8,Resort Hotel,0,0,December,0
6,95,75.0,City Hotel,0,0,November,0
1,5,60.0,Resort Hotel,0,1,May,0
3,154,198.0,City Hotel,0,0,May,0
7,17,82.29,Resort Hotel,0,0,December,0
2,3,91.0,City Hotel,0,0,May,0
1,1,88.2,City Hotel,0,0,March,0
3,35,63.06,City Hotel,0,0,March,0
7,204,75.65,City Hotel,0,0,July,0
1,25,221.0,City Hotel,0,0,May,0
16,39,70.87,City Hotel,1,0,November,0
10,66,143.0,Resort Hotel,0,0,June,1
7,75,175.0,Resort Hotel,0,0,August,0
6,78,132.0,City Hotel,0,0,May,0
6,141,141.3,City Hotel,1,0,July,0
3,44,152.1,City Hotel,1,0,September,0
5,263,80.1,Resort Hotel,1,0,May,0
7,131,119.7,Resort Hotel,1,0,August,0
2,10,300.6,Resort Hotel,0,0,August,1
5,100,109.4,Resort Hotel,1,0,May,0
4,41,140.4,City Hotel,0,0,August,0
1,13,172.0,Resort Hotel,0,0,August,0
5,182,101.46,City Hotel,0,0,May,0
9,71,133.5,City Hotel,1,0,June,0
7,14,79.0,City Hotel,0,0,August,0
6,155,50.59,Resort Hotel,0,0,April,0
1,65,82.0,Resort Hotel,0,0,January,0
2,77,94.5,City Hotel,1,0,July,0
2,33,75.0,City Hotel,0,0,January,0
2,4,65.0,City Hotel,0,1,May,0
2,13,115.0,City Hotel,1,0,June,0
3,8,90.0,City Hotel,0,0,August,0
2,23,88.0,Resort Hotel,1,0,January,0
7,337,66.28,Resort Hotel,0,0,October,0
2,39,87.0,City Hotel,0,0,August,0
3,147,137.7,City Hotel,1,0,August,0
7,160,37.8,Resort Hotel,0,0,January,0
6,54,88.4,City Hotel,0,0,January,0
7,217,52.5,Resort Hotel,1,0,August,0
1,10,110.0,City Hotel,1,0,September,0
7,263,159.0,Resort Hotel,1,0,June,0
3,196,85.5,City Hotel,1,0,August,0
9,152,29.11,Resort Hotel,0,0,March,0
1,119,103.5,City Hotel,0,0,May,0
1,22,71.0,City Hotel,0,0,November,0
2,13,72.0,Resort Hotel,0,0,May,0
3,10,69.0,City Hotel,0,0,January,0
4,33,157.5,City Hotel,1,0,October,0
6,199,158.0,Resort Hotel,1,0,September,0
2,85,90.0,City Hotel,0,0,September,0
2,26,79.2,City Hotel,0,0,March,0
4,207,107.1,City Hotel,0,0,May,0
5,239,96.25,City Hotel,0,0,August,0
4,231,82.47,City Hotel,0,0,May,0
1,20,85.0,City Hotel,0,0,October,0
4,17,236.0,Resort Hotel,0,0,July,0
2,22,77.0,City Hotel,0,0,November,0
3,51,228.53,City Hotel,0,0,May,0
3,504,80.0,City Hotel,1,0,August,0
2,23,101.0,City Hotel,0,0,October,0
9,29,109.96,Resort Hotel,0,0,May,0
1,1,174.0,City Hotel,0,0,December,0
1,1,130.0,City Hotel,0,0,December,0
4,80,210.75,City Hotel,0,0,May,0
1,28,120.0,City Hotel,1,0,October,0
14,180,131.4,Resort Hotel,0,0,September,0
3,30,117.0,City Hotel,0,0,September,0
7,179,72.9,Resort Hotel,1,0,July,0
1,13,140.0,City Hotel,0,0,November,0
9,109,68.0,City Hotel,1,0,July,0
3,112,153.0,City Hotel,1,0,April,0
1,44,210.0,City Hotel,0,0,June,0
5,122,99.45,City Hotel,0,0,May,0
2,6,89.0,City Hotel,1,0,March,0
2,68,107.95,City Hotel,0,0,July,0
4,69,89.1,City Hotel,1,0,June,0
6,327,88.0,City Hotel,0,0,September,0
1,13,65.0,City Hotel,0,1,February,0
1,5,117.0,City Hotel,0,0,November,0
1,2,144.0,Resort Hotel,0,0,July,0
5,20,88.0,Resort Hotel,1,0,October,0
3,42,113.4,City Hotel,1,0,October,0
3,22,126.0,Resort Hotel,0,0,March,1
4,1,100.0,City Hotel,0,0,June,0
4,186,106.25,City Hotel,0,0,August,1
5,22,97.58,City Hotel,0,0,February,0
3,20,243.33,City Hotel,0,0,June,0
3,129,152.0,Resort Hotel,0,0,April,1
3,96,166.0,Resort Hotel,0,0,July,0
4,21,56.0,Resort Hotel,1,0,April,0
6,33,141.67,City Hotel,0,0,June,0
1,19,142.0,Resort Hotel,0,0,July,1
7,218,130.86,City Hotel,1,0,June,0
2,44,98.8,City Hotel,0,0,November,0
4,26,207.25,City Hotel,0,0,August,0
4,38,134.1,City Hotel,1,0,May,0
4,281,108.8,City Hotel,1,0,October,0
4,12,187.5,City Hotel,0,0,May,0
14,61,171.53,Resort Hotel,0,0,July,0
6,55,207.0,City Hotel,0,0,October,1
2,349,62.0,City Hotel,1,0,October,0
3,42,105.33,City Hotel,0,0,February,0
2,14,100.0,City Hotel,0,0,October,0
2,47,198.9,City Hotel,1,0,May,0
1,33,42.0,Resort Hotel,0,0,April,0
5,104,147.6,City Hotel,1,0,May,0
3,47,95.4,City Hotel,0,0,February,0
